G,L,F,I,Scenario,Replicate,Insulin,vG0,vF0,vG,vL,vF
5.732758674206352,0.8074646079418486,0.5973464425548188,0.23460657919527725,GRPKO,130,1.0,0.15,0.1312499999866727,0.14999999999885047,0.3000000000000512,0.6999999999999487
8.16299954869778,1.0638064047547646,0.7869830628408457,0.08566087533079038,I0KO,130,0.1,0.15,0.13124999963480768,0.15000000001816619,0.30000000038129043,0.6999999996187095
8.71135331435003,1.3206916226246719,0.9770216976779951,0.10643176193132997,I0KO_GRPKO,130,0.1,0.15,0.13124999971686174,0.14999999998168254,0.30000000011199934,0.6999999998880005
4.468589749828801,1.0506625150304258,0.777259473616593,0.08887903097134002,LactateKO,130,1.0,0.15,0.13125000003494064,0.1500000000003162,0.2999999998482131,0.7000000001517869
5.183728687238879,1.4342335033312477,1.0610177493528725,0.015897188389746134,I0KO_LactateKO,130,0.1,0.15,0.131250000001281,0.15000000000044061,0.3000000000018396,0.6999999999981604
5.183728691243532,2.09580642839356,1.5504363937282435,0.015897188437523982,TripleKO,130,0.1,0.15,0.13125000002443485,0.14999999999998365,0.2999999999134735,0.7000000000865265
4.468589751191286,1.4296044151738276,1.05759324625588,0.08887903107807579,GRPKO_LactateKO,130,1.0,0.15,0.1312500003728748,0.15000000000000202,0.2999999989462747,0.7000000010537253
4.1277798513335595,0.7343968126643188,0.5478096142923272,0.06498271589625348,WT,131,1.0,0.15,0.1312500000000188,0.15000000000000446,0.30000000000001775,0.6999999999999823
4.237711022124214,0.849134041249614,0.6333957114191285,0.07209708747117573,GRPKO,131,1.0,0.15,0.1312499999868358,0.14999999999908442,0.29999999999910554,0.7000000000008945
5.828679632539166,1.049387248674511,0.7827708596752063,0.025001250599466722,I0KO,131,0.1,0.15,0.13125000040642273,0.15000000003120065,0.2999999998347873,0.7000000001652128
6.184512463954082,1.2740362509379854,0.9503435948998571,0.03132718936085606,I0KO_GRPKO,131,0.1,0.15,0.13125000029077266,0.1500000000499447,0.3000000000572996,0.6999999999427005
3.183695069184241,1.0689290841666692,0.7973477270185358,0.02316405873173561,LactateKO,131,1.0,0.15,0.1312499999976855,0.15000000000000008,0.29999999999845467,0.7000000000015453
3.582819011995422,1.320878363048639,0.9852845956204964,0.0037063082250474635,I0KO_LactateKO,131,0.1,0.15,0.13124999999956458,0.14999999999996252,0.29999999999938237,0.7000000000006177
3.582819014121772,1.8084126503642515,1.3489517129802782,0.003706308233789764,TripleKO,131,0.1,0.15,0.1312500001172209,0.15000000000003844,0.29999999958170254,0.7000000004182974
3.183695070111093,1.401026980046892,1.0450699633810983,0.023164058758602325,GRPKO_LactateKO,131,1.0,0.15,0.13125000004913512,0.15000000000001773,0.29999999984524267,0.7000000001547573
6.326925703981064,0.8182783200378037,0.47536429679851305,0.3413804040174313,WT,132,1.0,0.15,0.1312500000000526,0.1500000000000126,0.3000000000000269,0.699999999999973
6.498921529948882,0.9755004282788039,0.5666996958930812,0.3775251194630554,GRPKO,132,1.0,0.15,0.13124999999703232,0.14999999999914307,0.2999999999973447,0.7000000000026552
9.265121054195244,1.2420468599169623,0.7215451275069886,0.12953720514317515,I0KO,132,0.1,0.15,0.1312499994379967,0.14999999955857574,0.2999999990707684,0.7000000009292315
9.943000830558022,1.5811048983980784,0.9185148860378545,0.16013557551921476,I0KO_GRPKO,132,0.1,0.15,0.131250000044837,0.15000000003602654,0.3000000000880158,0.6999999999119841
5.197867143612589,1.1620355954727417,0.6750639973852703,0.16066508886335876,LactateKO,132,1.0,0.15,0.1312499999997607,0.14999999999999972,0.2999999999993875,0.7000000000006125
6.167958096339937,1.5621043549073599,0.9074768572186203,0.0310109858992499,I0KO_LactateKO,132,0.1,0.15,0.13124999999995474,0.1499999999999308,0.29999999999957266,0.7000000000004274
6.167958101142663,2.2598189623303067,1.3128018002286423,0.031010985990670505,TripleKO,132,0.1,0.15,0.1312500003255623,0.1499999999642914,0.30000000005601335,0.6999999999439865
5.197867145270501,1.5790150650860237,0.9173008349745017,0.16066508906266042,GRPKO_LactateKO,132,1.0,0.15,0.13125000001610895,0.1500000000000009,0.2999999999543305,0.7000000000456695
5.099396600955711,0.7278669301667271,0.5497268228077536,0.14913632014619782,WT,133,1.0,0.15,0.13125000000000567,0.15000000000000163,0.30000000000000593,0.6999999999999941
5.226863437919054,0.8525679504892957,0.643908180525589,0.16417788983891562,GRPKO,133,1.0,0.15,0.13125000000326562,0.14999999999876054,0.2999999999918491,0.700000000008151
7.282995422351474,1.0346285631209704,0.7814107898324862,0.057384665606866676,I0KO,133,0.1,0.15,0.13124999999867093,0.1499999999993365,0.2999999999985708,0.7000000000014291
7.713568771509737,1.27685721169229,0.9643557497843911,0.0704064074031484,I0KO_GRPKO,133,0.1,0.15,0.13124999969026435,0.14999999986911888,0.29999999969441704,0.700000000305583
4.140161412958004,0.9985991295876804,0.7541992966218335,0.06575702731969751,LactateKO,133,1.0,0.15,0.13125000000082604,0.14999999999999958,0.3000000000003062,0.6999999999996938
4.865393686421783,1.2725768754709679,0.961122993075119,0.012413619339732193,I0KO_LactateKO,133,0.1,0.15,0.13125000000748288,0.15000000000240968,0.3000000000147241,0.699999999985276
4.8653936890191725,1.7499207783995807,1.3216404671886803,0.012413619365672566,TripleKO,133,0.1,0.15,0.131249999997643,0.14999999999999988,0.3000000000083295,0.6999999999916705
4.140161413952033,1.306436655700951,0.9866958369935472,0.06575702738213267,GRPKO_LactateKO,133,1.0,0.15,0.1312499998022208,0.1500000000001617,0.30000000060156623,0.6999999993984338
5.452830052961853,0.7575469128497541,0.5125099480228327,0.1934527185930627,WT,134,1.0,0.15,0.13124999999937625,0.14999999999999863,0.3000000000003046,0.6999999999996954
5.578798414779613,0.8981786138494932,0.6076527630395363,0.2112834460369404,GRPKO,134,1.0,0.15,0.13124999999632678,0.14999999999773617,0.2999999999884433,0.7000000000115567
7.968736753809736,1.1122993700540276,0.7525137818474885,0.07886352110469096,I0KO,134,0.1,0.15,0.13124999938590443,0.149999999857079,0.3000000000064789,0.699999999993521
8.415806328890769,1.3937634651256356,0.9429351787823101,0.09495503683526355,I0KO_GRPKO,134,0.1,0.15,0.13125000019064545,0.15000000042597572,0.3000000021651335,0.6999999978348664
4.607869195246176,1.0287746277595426,0.6960060451968864,0.10028800850991473,LactateKO,134,1.0,0.15,0.13125000004699816,0.14999999999999,0.3000000000547045,0.6999999999452954
5.678503075064077,1.3934669768119186,0.9427346028628945,0.022619213826937868,I0KO_LactateKO,134,0.1,0.15,0.1312500000364508,0.15000000001217015,0.2999999999479595,0.7000000000520404
5.678503078125029,1.965135821923627,1.3294908089258555,0.022619213873805666,TripleKO,134,0.1,0.15,0.1312500000007087,0.15000000000002053,0.2999999999977984,0.7000000000022016
4.607869196307415,1.3625973635347721,0.9218501087271543,0.10028800860070579,GRPKO_LactateKO,134,1.0,0.15,0.131250000001534,0.14999999999999997,0.2999999999957304,0.7000000000042695
4.466095726271126,0.7475884944846036,0.516953269913724,0.08868380828775099,WT,135,1.0,0.15,0.1312499999999996,0.1500000000000011,0.3000000000000068,0.6999999999999932
4.602515752717216,0.8991621121841619,0.6217655800331193,0.09983077225031926,GRPKO,135,1.0,0.15,0.13124999969204038,0.14999999999423785,0.3000000000798944,0.6999999999201056
6.34006790880062,1.096219747567627,0.7580298352699677,0.034405682131652814,I0KO,135,0.1,0.15,0.13125000009825336,0.14999999999510635,0.29999999989817216,0.700000000101828
6.794101488744477,1.3987670900818423,0.9672396326734573,0.04452909844685127,I0KO_GRPKO,135,0.1,0.15,0.13125000014514338,0.1500000000354554,0.3000000000782226,0.6999999999217774
3.587144858461009,1.0721357095602935,0.7413758571013135,0.03724125247360067,LactateKO,135,1.0,0.15,0.13125000000004688,0.1499999999999999,0.29999999999654403,0.700000000003456
4.132475406507105,1.3910848067992214,0.9619273771892688,0.006527556985299584,I0KO_LactateKO,135,0.1,0.15,0.13125000007987542,0.1499999999961583,0.29999999996663157,0.7000000000333684
4.132475409892189,2.0661858014796803,1.428755949425302,0.006527557006446728,TripleKO,135,0.1,0.15,0.13125000015959187,0.15000000000001154,0.2999999994313112,0.7000000005686888
3.587144859709113,1.496416874636157,1.0347639138421594,0.03724125252509828,GRPKO_LactateKO,135,1.0,0.15,0.13124999999990875,0.15000000000000002,0.300000000000273,0.6999999999997271
5.173793750330046,0.7197298795313762,0.4989324023457869,0.15778974353690112,WT,136,1.0,0.15,0.13125000000002798,0.15000000000000308,0.3000000000000019,0.6999999999999982
5.323647709107979,0.8555642587368932,0.593095747559016,0.1762997311508167,GRPKO,136,1.0,0.15,0.13124999999638975,0.15000000000271976,0.30000000001553206,0.6999999999844678
7.434316672101437,1.091672055825276,0.7567708063292713,0.061780229730001864,I0KO,136,0.1,0.15,0.13125000024785652,0.15000000006186814,0.30000000004412464,0.6999999999558754
7.966015421253844,1.3779457259643504,0.9552219382389375,0.07877047953630356,I0KO_GRPKO,136,0.1,0.15,0.13124999998962372,0.15000000006040334,0.30000000025141,0.6999999997485901
4.141983746211872,1.070300288435328,0.7419554327659388,0.06587156176163204,LactateKO,136,1.0,0.15,0.13125000011252322,0.1500000000000411,0.299999999959948,0.7000000000400519
4.762455142813692,1.4253245525279263,0.9880659734260674,0.011415979457441642,I0KO_LactateKO,136,0.1,0.15,0.131249999797229,0.14999999996303162,0.29999999973192726,0.7000000002680727
4.762455147733571,2.110481792699395,1.4630318702524374,0.011415979503685983,TripleKO,136,0.1,0.15,0.13125000004519027,0.14999999999999628,0.29999999984268977,0.7000000001573103
4.141983747622419,1.482609774636974,1.0277773334422333,0.06587156185034233,GRPKO_LactateKO,136,1.0,0.15,0.13124999997823109,0.15000000000000066,0.3000000000617518,0.6999999999382482
4.819720927450148,0.6751550426939109,0.5447130972625641,0.1196350701592925,WT,137,1.0,0.15,0.13125000000000012,0.14999999999999858,0.2999999999999928,0.7000000000000072
4.974918058641663,0.8082344831682802,0.652081197380139,0.1354268998689344,GRPKO,137,1.0,0.15,0.13124999999966253,0.1499999999984966,0.29999999999232146,0.7000000000076786
6.98717143038937,1.0025463168337398,0.8088514117024044,0.04936083037595265,I0KO,137,0.1,0.15,0.13124999999780668,0.14999999999879265,0.2999999999964224,0.7000000000035775
7.509000240540518,1.273002057614587,1.0270543057919697,0.06402207581309687,I0KO_GRPKO,137,0.1,0.15,0.13125000063800066,0.15000000007930217,0.2999999999845223,0.7000000000154777
3.7596790724274705,1.0321046963264044,0.8326990250652144,0.04488025601862127,LactateKO,137,1.0,0.15,0.13124999997619285,0.1499999999999786,0.30000000000601085,0.6999999999939892
4.311005832865305,1.3516310160665446,1.090491918187571,0.007714778834994108,I0KO_LactateKO,137,0.1,0.15,0.13125000053450747,0.14999999997237315,0.2999999998677778,0.7000000001322222
4.311005837273002,2.077114435236023,1.6758098074691066,0.007714778866125453,TripleKO,137,0.1,0.15,0.13125000023451072,0.14999999999992175,0.29999999912347347,0.7000000008765266
3.7596790738151946,1.4758703405148303,1.19072784737421,0.04488025608437074,GRPKO_LactateKO,137,1.0,0.15,0.13125000051527247,0.15000000000001434,0.29999999835667623,0.7000000016433238
5.981741371540456,0.8414164534779877,0.48120981479097524,0.27602598526277383,WT,138,1.0,0.15,0.13124999999998,0.1500000000000054,0.30000000000003824,0.6999999999999619
6.180675248025411,1.0222440295379454,0.5846259103828633,0.31253701091032293,GRPKO,138,1.0,0.15,0.13124999999818737,0.14999999999977368,0.29999999999980176,0.7000000000001981
8.581434807394226,1.2317817621950002,0.7044614723100219,0.10130826059966659,I0KO,138,0.1,0.15,0.1312500000012414,0.15000000000097177,0.3000000000020849,0.6999999999979151
9.305547549955307,1.602257086882961,0.916337959017999,0.13129744455453535,I0KO_GRPKO,138,0.1,0.15,0.1312500000354741,0.15000000003539388,0.30000000009871497,0.699999999901285
4.7802207209517125,1.18997973036765,0.6805547042557297,0.11583853873481872,LactateKO,138,1.0,0.15,0.1312500000011871,0.15000000000000574,0.3000000000009971,0.699999999999003
5.514128687588157,1.5147830953094703,0.8663111944349243,0.020199112814093288,I0KO_LactateKO,138,0.1,0.15,0.13124999999728396,0.14999999999998412,0.2999999999748752,0.7000000000251249
5.5141286924637,2.250430486019961,1.2870312107369763,0.02019911288304345,TripleKO,138,0.1,0.15,0.13124999969515236,0.15000000002921007,0.300000000101621,0.699999999898379
4.780220722851027,1.6733146558937075,0.9569760990124095,0.11583853891524323,GRPKO_LactateKO,138,1.0,0.15,0.1312499999689085,0.14999999999999936,0.30000000009273015,0.6999999999072698
5.183390309255248,0.7297445800120407,0.46749387440116197,0.158931517100573,WT,139,1.0,0.15,0.13125000000022508,0.14999999999997413,0.29999999999976196,0.7000000000002381
5.323556032689738,0.8699551199281574,0.5573164922795923,0.17628795681644346,GRPKO,139,1.0,0.15,0.13125000000172737,0.1499999999979753,0.2999999999883955,0.7000000000116045
7.502687685040326,1.0937078370642586,0.700658460928368,0.06383073842858844,I0KO,139,0.1,0.15,0.1312500000834373,0.15000000000728667,0.2999999999628099,0.70000000003719
7.99426157982633,1.3808934901273775,0.884637261790626,0.07973916210616039,I0KO_GRPKO,139,0.1,0.15,0.13124999956390834,0.14999999999373964,0.30000000024913265,0.6999999997508674
4.248796376112257,1.049124562935718,0.6720972243407394,0.0728449255610403,LactateKO,139,1.0,0.15,0.13125000010952456,0.15000000000000596,0.2999999999794039,0.7000000000205961
5.025565585685162,1.4027027778580776,0.8986088746997206,0.014089048586088879,I0KO_LactateKO,139,0.1,0.15,0.13125000012251484,0.1500000000004626,0.3000000001250741,0.6999999998749259
5.025565589291717,2.037820033584382,1.3054819579287755,0.014089048625549465,TripleKO,139,0.1,0.15,0.13125000003236711,0.14999999999846605,0.2999999999403855,0.7000000000596145
4.248796377360506,1.433049285368205,0.9180496596497287,0.07284492564556863,GRPKO_LactateKO,139,1.0,0.15,0.1312500000843665,0.14999999999998384,0.29999999978451225,0.7000000002154878
5.517723938810384,0.7655649147295487,0.4593821198279374,0.20250002156729374,WT,140,1.0,0.15,0.1312499999999559,0.149999999999999,0.30000000000001803,0.699999999999982
5.694904654577672,0.9407028557663883,0.5644747607411102,0.22871322735080357,GRPKO,140,1.0,0.15,0.13124999999995127,0.14999999999424185,0.2999999999691152,0.7000000000308849
8.016906363205498,1.1414597764766938,0.6849402331994503,0.0805204617579083,I0KO,140,0.1,0.15,0.13125000010267968,0.1500000000849419,0.3000000002371094,0.6999999997628906
8.645847206286943,1.4982813890587452,0.8990533229073715,0.10383336929158424,I0KO_GRPKO,140,0.1,0.15,0.13125000028981565,0.15000000005977404,0.3000000000353047,0.6999999999646952
4.521069165037473,1.091800085226629,0.6551416188632092,0.09306014701883093,LactateKO,140,1.0,0.15,0.1312500000009815,0.1499999999999999,0.29999999999957433,0.7000000000004256
5.365031494066804,1.4501338110266635,0.8701620613020915,0.01816720855485857,I0KO_LactateKO,140,0.1,0.15,0.13125000011478494,0.15000000000043234,0.2999999999628107,0.7000000000371893
5.3650314987598575,2.2256760793643,1.3355311605591504,0.018167208616433346,TripleKO,140,0.1,0.15,0.13125000022336805,0.1500000000001682,0.2999999992475821,0.700000000752418
4.521069166672313,1.5675419157835164,0.9406135449578099,0.09306014715127398,GRPKO_LactateKO,140,1.0,0.15,0.13125000001591164,0.149999999999998,0.29999999995705967,0.7000000000429404
5.233952690395682,0.623730593366894,0.52513897972386,0.16504499723222948,WT,141,1.0,0.15,0.13124999999997725,0.14999999999999492,0.2999999999999866,0.7000000000000134
5.377546497958653,0.7337580970974437,0.6177746974231341,0.1833193760263758,GRPKO,141,1.0,0.15,0.13125000005390008,0.1499999999904688,0.2999999999362702,0.7000000000637299
7.593126702296822,0.9421217291177842,0.793202784815174,0.06660448406086962,I0KO,141,0.1,0.15,0.13125000048402946,0.15000000008874464,0.2999999999879111,0.700000000012089
8.102879352416082,1.173289548660506,0.9878304551433609,0.08352467518073724,I0KO_GRPKO,141,0.1,0.15,0.1312500003760415,0.15000000010677936,0.30000000019487044,0.6999999998051296
4.168354470402907,0.9379311123476373,0.7896745688527885,0.06754545112541924,LactateKO,141,1.0,0.15,0.13124999999945478,0.1500000000000067,0.2999999999966642,0.7000000000033357
4.821832951941531,1.2540239275984666,1.055803343446581,0.01198405685937611,I0KO_LactateKO,141,0.1,0.15,0.1312499999999487,0.15000000000004257,0.3000000000005224,0.6999999999994776
4.82183295523291,1.8351183043896921,1.5450455127607534,0.011984056891420878,TripleKO,141,0.1,0.15,0.13125000002657458,0.14999999999999356,0.29999999990991527,0.7000000000900848
4.168354471568771,1.282236448980685,1.0795563785272517,0.06754545120010697,GRPKO_LactateKO,141,1.0,0.15,0.13124999999500653,0.15000000000006233,0.30000000000954374,0.6999999999904563
4.714731670292715,0.7790428895860235,0.5248216087326936,0.10973757123749422,WT,142,1.0,0.15,0.13124999999999548,0.14999999999999827,0.29999999999999216,0.7000000000000078
4.896307733220618,0.9737127326980755,0.655965787849592,0.12725144730790278,GRPKO,142,1.0,0.15,0.13124999998193948,0.14999999999769664,0.29999999999267435,0.7000000000073255
6.742516243043999,1.1199844182307916,0.7545053509812032,0.04329190095990632,I0KO,142,0.1,0.15,0.13124998495460402,0.15000000240230238,0.2999999983190121,0.7000000016809879
7.332772836329042,1.4967179040522325,1.0083012218219853,0.05880886294546443,I0KO_GRPKO,142,0.1,0.15,0.13125000008518556,0.15000000005736355,0.3000000002145077,0.6999999997854922
3.742625692431359,1.1146108510326564,0.7508853078174704,0.04407764677057029,LactateKO,142,1.0,0.15,0.13124999999997608,0.15000000000000002,0.3000000000000146,0.6999999999999854
4.3263356922347915,1.419100465137202,0.9560123056931907,0.007823611067871529,I0KO_LactateKO,142,0.1,0.15,0.13124999998543113,0.14999999999665417,0.2999999999886008,0.7000000000113993
4.326335696660898,2.273486997055888,1.5315910329100761,0.007823611099455565,TripleKO,142,0.1,0.15,0.13125000003335632,0.14999999999999736,0.299999999874226,0.700000000125774
3.742625694117767,1.6691378010936622,1.1244561761838536,0.04407764684941086,GRPKO_LactateKO,142,1.0,0.15,0.13125000020072566,0.1499999999999538,0.29999999934300026,0.7000000006569999
5.721819941851549,0.7825434371675503,0.5038975093478961,0.2328928116344909,WT,143,1.0,0.15,0.13125000000014447,0.15000000000000546,0.2999999999999477,0.7000000000000524
5.879362550381865,0.9259074433229463,0.5962128521005826,0.2584296997073672,GRPKO,143,1.0,0.15,0.1312499999979963,0.15000000000075372,0.3000000000048325,0.6999999999951675
8.264242618284776,1.1796808825486642,0.7596233387971332,0.08932317084516891,I0KO,143,0.1,0.15,0.13124999991303496,0.1499999999907127,0.3000000000164106,0.6999999999835895
8.846320648226204,1.4837392259058286,0.9554134154731583,0.11187963044590543,I0KO_GRPKO,143,0.1,0.15,0.13124999937647353,0.15000000004446792,0.30000000067275673,0.6999999993272432
4.616533502230019,1.136772896336956,0.7319939110745506,0.10103125262293904,LactateKO,143,1.0,0.15,0.1312500000001021,0.1500000000000001,0.3000000000000904,0.6999999999999096
5.360038799105538,1.5095797391191086,0.9720527122154862,0.018101786127329364,I0KO_LactateKO,143,0.1,0.15,0.1312500000585831,0.14999999999543295,0.30000000004936983,0.6999999999506302
5.360038803480947,2.1840132042035876,1.4063357533009087,0.018101786184589727,TripleKO,143,0.1,0.15,0.13125000001169385,0.15000000000000677,0.29999999995823406,0.700000000041766
4.616533503748161,1.5445621666159735,0.9945786962487048,0.10103125275351892,GRPKO_LactateKO,143,1.0,0.15,0.1312500002451773,0.1500000000000022,0.2999999992700069,0.7000000007299931
5.261900035567617,0.7666810732990694,0.5532421464678828,0.1684951582240835,WT,144,1.0,0.15,0.1312499999999893,0.1499999999999984,0.2999999999999977,0.7000000000000023
5.412579664017449,0.9067919444841623,0.6543470802107793,0.1879869145608136,GRPKO,144,1.0,0.15,0.13124999999969883,0.14999999999997968,0.3000000000000356,0.6999999999999643
7.377892989775864,1.1622558438571886,0.838691524159156,0.06011822741672651,I0KO,144,0.1,0.15,0.13124999996167583,0.14999999998113456,0.2999999999644704,0.7000000000355295
7.9240899790218675,1.4653023412293873,1.0573718860466779,0.07734475542009966,I0KO_GRPKO,144,0.1,0.15,0.1312499999949192,0.14999999999992844,0.3000000000040471,0.699999999995953
4.207150062944292,1.1130177727332748,0.8031610043623096,0.07006458355219435,LactateKO,144,1.0,0.15,0.13125000046562355,0.14999999999819338,0.30000000026853224,0.6999999997314678
4.734475204019649,1.4722980303238167,1.062420022005229,0.011155171386245222,I0KO_LactateKO,144,0.1,0.15,0.13124999995851427,0.14999999999883637,0.2999999999410597,0.7000000000589401
4.734475207977374,2.1522296816842204,1.5530632116936762,0.011155171422827528,TripleKO,144,0.1,0.15,0.13125000005708914,0.15000000000002484,0.29999999977852737,0.7000000002214727
4.207150064491707,1.5211954991464625,1.0977047595814289,0.0700645836540291,GRPKO_LactateKO,144,1.0,0.15,0.1312499999724993,0.15000000000226799,0.29999999997596427,0.7000000000240357
6.2254693254667135,0.902988134876499,0.40465371689936547,0.3211888592903923,WT,145,1.0,0.15,0.13124999999956274,0.15000000000003677,0.3000000000004927,0.6999999999995073
6.458457916597849,1.1641940887345377,0.5217072594827051,0.36880299061141947,GRPKO,145,1.0,0.15,0.13125000000376524,0.15000000000098665,0.3000000000035608,0.6999999999964391
9.238464418343098,1.3732238437028599,0.6153792181852195,0.1283815987073976,I0KO,145,0.1,0.15,0.13124999999142561,0.14999999999908148,0.3000000000074335,0.6999999999925665
10.134071252564599,1.9197537497945465,0.8602942369813663,0.1691082764556811,I0KO_GRPKO,145,0.1,0.15,0.13124999959488587,0.1500000000307763,0.3000000005111557,0.6999999994888443
5.2054459668427935,1.2720839843669496,0.5700556768173554,0.16157800439646597,LactateKO,145,1.0,0.15,0.13124999978317187,0.150000000000544,0.30000000004013705,0.699999999959863
6.359748728340027,1.7312967838408468,0.7758415099329204,0.03480911055864343,I0KO_LactateKO,145,0.1,0.15,0.13124999999848733,0.14999999999870936,0.30000000018724554,0.6999999998127545
6.359748736259749,2.8779559091584956,1.28969095089608,0.03480911072162117,TripleKO,145,0.1,0.15,0.1312500036012928,0.14999999999997027,0.2999999872690848,0.7000000127309153
5.205445969387226,1.9599631327188594,0.8783131651166393,0.16157800470357878,GRPKO_LactateKO,145,1.0,0.15,0.13125000000785944,0.15000000000151448,0.2999999999566084,0.7000000000433917
4.389852153039205,0.8224119300152133,0.4761659826823187,0.08286559322135943,WT,146,1.0,0.15,0.13124999999996087,0.15000000000001282,0.3000000000000972,0.6999999999999029
4.526819546534674,0.9958793308261933,0.5766013878320779,0.09352685324835995,GRPKO,146,1.0,0.15,0.13124999998853232,0.14999999999797764,0.2999999999909898,0.7000000000090103
6.249522627364703,1.2141511982056608,0.7029780068886748,0.03259009072639883,I0KO,146,0.1,0.15,0.13124999998893033,0.14999999992230825,0.2999999996422922,0.7000000003577077
6.70317621090466,1.5600562585358766,0.9032526086409549,0.042363536401186445,I0KO_GRPKO,146,0.1,0.15,0.1312500000157853,0.15000000001469746,0.3000000000627861,0.6999999999372138
3.5428212116766984,1.1851536811891406,0.6861888143341291,0.035445487184705596,LactateKO,146,1.0,0.15,0.1312500002323111,0.14999999999997682,0.30000000003046706,0.699999999969533
4.09996615817161,1.5437006436917855,0.8937829178185263,0.006326780340893604,I0KO_LactateKO,146,0.1,0.15,0.1312500002445602,0.14999999999522262,0.2999999998609835,0.7000000001390165
4.099966161987081,2.3140493367058035,1.3398049537581593,0.006326780364187631,TripleKO,146,0.1,0.15,0.13125000008002957,0.14999999999999877,0.29999999971873587,0.7000000002812642
3.542821213071405,1.6714266288650625,0.9677346297476087,0.03544548724017978,GRPKO_LactateKO,146,1.0,0.15,0.13125000012365018,0.14999999999999197,0.2999999996364028,0.7000000003635972
5.0393395952086,0.6760633260401523,0.4081267578482495,0.14240335073043545,WT,147,1.0,0.15,0.13125000000003326,0.14999999999996722,0.29999999999984006,0.7000000000001599
5.215408817946965,0.822471729903802,0.49651076635738856,0.16278371856997456,GRPKO,147,1.0,0.15,0.1312499998386035,0.1500000000424741,0.30000000026832585,0.6999999997316741
7.28505738887575,1.0242328896904178,0.6183101983794546,0.05744323775343963,I0KO,147,0.1,0.15,0.13125000013660232,0.14999999992574323,0.2999999996531699,0.7000000003468301
7.888914383091562,1.3270901641635156,0.8011394570298578,0.07615975388165239,I0KO_GRPKO,147,0.1,0.15,0.1312499999850194,0.15000000001147792,0.3000000000505349,0.699999999949465
3.954822659448184,1.0382453930653555,0.6267692830060956,0.054853783257695354,LactateKO,147,1.0,0.15,0.1312500000004628,0.14999999999999994,0.2999999999967389,0.7000000000032611
4.513069426927412,1.3390260236713307,0.8083449113779745,0.009241371013857127,I0KO_LactateKO,147,0.1,0.15,0.13125000048523114,0.1499999999970668,0.30000000013110173,0.6999999998688983
4.513069430931543,2.0659561706310483,1.247179016990408,0.009241371046131165,TripleKO,147,0.1,0.15,0.1312500000528482,0.14999999999999908,0.2999999998459741,0.700000000154026
3.954822661031528,1.5129101532276734,0.9133155009714065,0.05485378334470867,GRPKO_LactateKO,147,1.0,0.15,0.1312499999350095,0.14999999999999936,0.30000000015008144,0.6999999998499186
5.721907896386867,0.7129689359130372,0.46391113797032346,0.23290655650620215,WT,148,1.0,0.15,0.13125000000007084,0.14999999999995642,0.2999999999997796,0.7000000000002204
5.9146218959916945,0.8577960725452831,0.558146550468416,0.26439973076597156,GRPKO,148,1.0,0.15,0.13125000000389886,0.14999999999915264,0.29999999999448,0.70000000000552
8.315311429972816,1.0672286611673683,0.6944191227763209,0.09120100901330931,I0KO,148,0.1,0.15,0.1312499999140208,0.149999999933794,0.29999999984419884,0.7000000001558012
9.010480675800146,1.3705101942234863,0.8917568653730413,0.11867022254213733,I0KO_GRPKO,148,0.1,0.15,0.13125000032374123,0.15000000009836967,0.3000000001332135,0.6999999998667865
4.458216373097414,1.0777501397980003,0.7012651861095521,0.08806910057497931,LactateKO,148,1.0,0.15,0.13125000004425993,0.15000000000003536,0.3000000001123357,0.6999999998876643
5.088695597279615,1.3796323190661213,0.8976924054725087,0.014792025760664794,I0KO_LactateKO,148,0.1,0.15,0.13124999999840253,0.1499999999995056,0.30000000000360255,0.6999999999963974
5.088695601566617,2.0803458514921127,1.3536292593401176,0.014792025809239369,TripleKO,148,0.1,0.15,0.13125000008838417,0.15000000000000632,0.29999999971365765,0.7000000002863425
4.458216374816401,1.5343089024130923,0.9983366078158148,0.08806910070874556,GRPKO_LactateKO,148,1.0,0.15,0.1312500000051801,0.14999999999998842,0.2999999999876782,0.7000000000123218
5.824920010156497,0.8244361078346554,0.48022465426881494,0.24939580150398502,WT,149,1.0,0.15,0.1312499999999709,0.15000000000001099,0.30000000000006793,0.699999999999932
6.039073656042852,1.0029052166305286,0.5841808799181657,0.28623134912633114,GRPKO,149,1.0,0.15,0.13124999999702922,0.15000000000057045,0.3000000000042668,0.6999999999957333
8.49481581768283,1.2414484876863665,0.7231296219367903,0.09796027563259777,I0KO,149,0.1,0.15,0.13125000008303234,0.1500000000070162,0.299999999937444,0.700000000062556
9.276414779839982,1.6197322404529166,0.9434756048379821,0.1300280262884743,I0KO_GRPKO,149,0.1,0.15,0.1312499998877074,0.149999999954956,0.29999999991636916,0.7000000000836308
4.495594944506728,1.267815891138538,0.7384883342853084,0.09101304994143555,LactateKO,149,1.0,0.15,0.13124999999968026,0.14999999999999994,0.29999999999973564,0.7000000000002644
5.104671208002286,1.628863989779037,0.9487947445922675,0.014973835654991342,I0KO_LactateKO,149,0.1,0.15,0.1312499999996828,0.150000000000081,0.29999999999387594,0.7000000000061241
5.10467121370535,2.555097371054914,1.4883151656463418,0.014973835720179355,TripleKO,149,0.1,0.15,0.13125000048585217,0.15000000000101027,0.29999999815874717,0.7000000018412529
