kG,kL,kF,kR,vG0,vF0,vE,KI_G_L,KI_F0_L,KI_F0_I,KA_G_I,a,Imax,deltaI,Scenario,Replicate
0.08185036001163182,0.39433787242086205,0.7214703935914037,0.26357038103636593,2.4999999999999996,16.26848705356169,1.0,750000000.0,750000000.0,0.11599713700839619,2.6919946631365943,10.0,0.1,0.0,TripleKO,107
0.08185036001163182,0.39433787242086205,0.7214703935914037,0.26357038103636593,2.4999999999999996,16.26848705356169,1.0,750000000.0,750000000.0,0.11599713700839619,2.6919946631365943,10.0,1.0,0.0,GRPKO_LactateKO,107
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,1.6785435488349298,3.80422489893797,0.35000855263335934,6.16784206744685,10.0,1.0,0.0,WT,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,1.6785435488349298,750000000.0,0.35000855263335934,6.16784206744685,10.0,1.0,0.0,GRPKO,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,1.6785435488349298,3.80422489893797,0.35000855263335934,6.16784206744685,10.0,0.1,0.0,I0KO,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,1.6785435488349298,750000000.0,0.35000855263335934,6.16784206744685,10.0,0.1,0.0,I0KO_GRPKO,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,750000000.0,3.80422489893797,0.35000855263335934,6.16784206744685,10.0,1.0,0.0,LactateKO,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,750000000.0,3.80422489893797,0.35000855263335934,6.16784206744685,10.0,0.1,0.0,I0KO_LactateKO,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,750000000.0,750000000.0,0.35000855263335934,6.16784206744685,10.0,0.1,0.0,TripleKO,108
0.0649243214415576,0.4139107081311358,0.6879891757907667,0.3015027939152219,2.4999999999999996,13.884327778051054,1.0,750000000.0,750000000.0,0.35000855263335934,6.16784206744685,10.0,1.0,0.0,GRPKO_LactateKO,108
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,1.2831856833995994,4.020727346788571,0.2329454492604889,4.240016077317479,10.0,1.0,0.0,WT,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,1.2831856833995994,750000000.0,0.2329454492604889,4.240016077317479,10.0,1.0,0.0,GRPKO,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,1.2831856833995994,4.020727346788571,0.2329454492604889,4.240016077317479,10.0,0.1,0.0,I0KO,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,1.2831856833995994,750000000.0,0.2329454492604889,4.240016077317479,10.0,0.1,0.0,I0KO_GRPKO,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,750000000.0,4.020727346788571,0.2329454492604889,4.240016077317479,10.0,1.0,0.0,LactateKO,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,750000000.0,4.020727346788571,0.2329454492604889,4.240016077317479,10.0,0.1,0.0,I0KO_LactateKO,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,750000000.0,750000000.0,0.2329454492604889,4.240016077317479,10.0,0.1,0.0,TripleKO,109
0.06973434793604116,0.3809226091628176,0.7486026790751821,0.2735638923740598,2.4999999999999996,10.391106197757919,1.0,750000000.0,750000000.0,0.2329454492604889,4.240016077317479,10.0,1.0,0.0,GRPKO_LactateKO,109
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,1.7676829379000536,3.447077045253128,0.15245429278202013,2.825539196776495,10.0,1.0,0.0,WT,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,1.7676829379000536,750000000.0,0.15245429278202013,2.825539196776495,10.0,1.0,0.0,GRPKO,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,1.7676829379000536,3.447077045253128,0.15245429278202013,2.825539196776495,10.0,0.1,0.0,I0KO,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,1.7676829379000536,750000000.0,0.15245429278202013,2.825539196776495,10.0,0.1,0.0,I0KO_GRPKO,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,750000000.0,3.447077045253128,0.15245429278202013,2.825539196776495,10.0,1.0,0.0,LactateKO,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,750000000.0,3.447077045253128,0.15245429278202013,2.825539196776495,10.0,0.1,0.0,I0KO_LactateKO,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,750000000.0,750000000.0,0.15245429278202013,2.825539196776495,10.0,0.1,0.0,TripleKO,110
0.07751510639488293,0.3904469265949353,0.7289462549095991,0.27927649010491873,2.4999999999999996,13.096723534858464,1.0,750000000.0,750000000.0,0.15245429278202013,2.825539196776495,10.0,1.0,0.0,GRPKO_LactateKO,110
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,1.4572663365303864,4.047640000992182,0.1849700428990252,3.433424398361369,10.0,1.0,0.0,WT,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,1.4572663365303864,750000000.0,0.1849700428990252,3.433424398361369,10.0,1.0,0.0,GRPKO,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,1.4572663365303864,4.047640000992182,0.1849700428990252,3.433424398361369,10.0,0.1,0.0,I0KO,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,1.4572663365303864,750000000.0,0.1849700428990252,3.433424398361369,10.0,0.1,0.0,I0KO_GRPKO,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,750000000.0,4.047640000992182,0.1849700428990252,3.433424398361369,10.0,1.0,0.0,LactateKO,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,750000000.0,4.047640000992182,0.1849700428990252,3.433424398361369,10.0,0.1,0.0,I0KO_LactateKO,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,750000000.0,750000000.0,0.1849700428990252,3.433424398361369,10.0,0.1,0.0,TripleKO,111
0.07196932098193332,0.3722588657645116,0.7683709470624539,0.27452750197500164,2.4999999999999996,9.834561383986777,1.0,750000000.0,750000000.0,0.1849700428990252,3.433424398361369,10.0,1.0,0.0,GRPKO_LactateKO,111
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,1.653172954085627,3.8976924673467206,0.39625163029217825,7.713368094567217,10.0,1.0,0.0,WT,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,1.653172954085627,750000000.0,0.39625163029217825,7.713368094567217,10.0,1.0,0.0,GRPKO,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,1.653172954085627,3.8976924673467206,0.39625163029217825,7.713368094567217,10.0,0.1,0.0,I0KO,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,1.653172954085627,750000000.0,0.39625163029217825,7.713368094567217,10.0,0.1,0.0,I0KO_GRPKO,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,750000000.0,3.8976924673467206,0.39625163029217825,7.713368094567217,10.0,1.0,0.0,LactateKO,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,750000000.0,3.8976924673467206,0.39625163029217825,7.713368094567217,10.0,0.1,0.0,I0KO_LactateKO,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,750000000.0,750000000.0,0.39625163029217825,7.713368094567217,10.0,0.1,0.0,TripleKO,112
0.060406751253756746,0.3467042520637258,0.8402798229900239,0.2730426413344684,2.4999999999999996,9.084162054715968,1.0,750000000.0,750000000.0,0.39625163029217825,7.713368094567217,10.0,1.0,0.0,GRPKO_LactateKO,112
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,1.5251775082425754,3.948667760347269,0.18796177056586647,2.8678669461405293,10.0,1.0,0.0,WT,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,1.5251775082425754,750000000.0,0.18796177056586647,2.8678669461405293,10.0,1.0,0.0,GRPKO,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,1.5251775082425754,3.948667760347269,0.18796177056586647,2.8678669461405293,10.0,0.1,0.0,I0KO,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,1.5251775082425754,750000000.0,0.18796177056586647,2.8678669461405293,10.0,0.1,0.0,I0KO_GRPKO,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,750000000.0,3.948667760347269,0.18796177056586647,2.8678669461405293,10.0,1.0,0.0,LactateKO,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,750000000.0,3.948667760347269,0.18796177056586647,2.8678669461405293,10.0,0.1,0.0,I0KO_LactateKO,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,750000000.0,750000000.0,0.18796177056586647,2.8678669461405293,10.0,0.1,0.0,TripleKO,113
0.07602353912599652,0.41263506395701244,0.6899835176600904,0.3021290494333655,2.4999999999999996,14.746745460539758,1.0,750000000.0,750000000.0,0.18796177056586647,2.8678669461405293,10.0,1.0,0.0,GRPKO_LactateKO,113
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,1.572980605387173,4.564632849705884,0.11255955265980742,2.5137229884443784,10.0,1.0,0.0,WT,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,1.572980605387173,750000000.0,0.11255955265980742,2.5137229884443784,10.0,1.0,0.0,GRPKO,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,1.572980605387173,4.564632849705884,0.11255955265980742,2.5137229884443784,10.0,0.1,0.0,I0KO,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,1.572980605387173,750000000.0,0.11255955265980742,2.5137229884443784,10.0,0.1,0.0,I0KO_GRPKO,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,750000000.0,4.564632849705884,0.11255955265980742,2.5137229884443784,10.0,1.0,0.0,LactateKO,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,750000000.0,4.564632849705884,0.11255955265980742,2.5137229884443784,10.0,0.1,0.0,I0KO_LactateKO,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,750000000.0,750000000.0,0.11255955265980742,2.5137229884443784,10.0,0.1,0.0,TripleKO,114
0.08167417008745967,0.37665014688134224,0.7581089208741655,0.2625794028570653,2.4999999999999996,11.977693340449862,1.0,750000000.0,750000000.0,0.11255955265980742,2.5137229884443784,10.0,1.0,0.0,GRPKO_LactateKO,114
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,1.887472892001506,3.951822908157891,0.2805128626440248,4.107877198379976,10.0,1.0,0.0,WT,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,1.887472892001506,750000000.0,0.2805128626440248,4.107877198379976,10.0,1.0,0.0,GRPKO,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,1.887472892001506,3.951822908157891,0.2805128626440248,4.107877198379976,10.0,0.1,0.0,I0KO,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,1.887472892001506,750000000.0,0.2805128626440248,4.107877198379976,10.0,0.1,0.0,I0KO_GRPKO,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,750000000.0,3.951822908157891,0.2805128626440248,4.107877198379976,10.0,1.0,0.0,LactateKO,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,750000000.0,3.951822908157891,0.2805128626440248,4.107877198379976,10.0,0.1,0.0,I0KO_LactateKO,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,750000000.0,750000000.0,0.2805128626440248,4.107877198379976,10.0,0.1,0.0,TripleKO,115
0.06622208024882091,0.3881632497166736,0.7334779778042492,0.30721412612903587,2.4999999999999996,11.939542109413956,1.0,750000000.0,750000000.0,0.2805128626440248,4.107877198379976,10.0,1.0,0.0,GRPKO_LactateKO,115
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,1.873789839475623,3.2477177602043925,0.18672577146751962,3.6268900530316732,10.0,1.0,0.0,WT,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,1.873789839475623,750000000.0,0.18672577146751962,3.6268900530316732,10.0,1.0,0.0,GRPKO,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,1.873789839475623,3.2477177602043925,0.18672577146751962,3.6268900530316732,10.0,0.1,0.0,I0KO,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,1.873789839475623,750000000.0,0.18672577146751962,3.6268900530316732,10.0,0.1,0.0,I0KO_GRPKO,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,750000000.0,3.2477177602043925,0.18672577146751962,3.6268900530316732,10.0,1.0,0.0,LactateKO,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,750000000.0,3.2477177602043925,0.18672577146751962,3.6268900530316732,10.0,0.1,0.0,I0KO_LactateKO,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,750000000.0,750000000.0,0.18672577146751962,3.6268900530316732,10.0,0.1,0.0,TripleKO,116
0.0712694931372349,0.41158298915879477,0.6916464265364057,0.27015939725050914,2.4999999999999996,17.786924817058857,1.0,750000000.0,750000000.0,0.18672577146751962,3.6268900530316732,10.0,1.0,0.0,GRPKO_LactateKO,116
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,1.5539026843613526,3.4521718497678817,0.23281601712868408,4.103633635874422,10.0,1.0,0.0,WT,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,1.5539026843613526,750000000.0,0.23281601712868408,4.103633635874422,10.0,1.0,0.0,GRPKO,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,1.5539026843613526,3.4521718497678817,0.23281601712868408,4.103633635874422,10.0,0.1,0.0,I0KO,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,1.5539026843613526,750000000.0,0.23281601712868408,4.103633635874422,10.0,0.1,0.0,I0KO_GRPKO,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,750000000.0,3.4521718497678817,0.23281601712868408,4.103633635874422,10.0,1.0,0.0,LactateKO,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,750000000.0,3.4521718497678817,0.23281601712868408,4.103633635874422,10.0,0.1,0.0,I0KO_LactateKO,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,750000000.0,750000000.0,0.23281601712868408,4.103633635874422,10.0,0.1,0.0,TripleKO,117
0.06681898348340005,0.44334050844371437,0.6477843815981351,0.28902899564031415,2.4999999999999996,14.1600594702557,1.0,750000000.0,750000000.0,0.23281601712868408,4.103633635874422,10.0,1.0,0.0,GRPKO_LactateKO,117
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,1.4306792398176713,3.608335565692081,0.14061790245956948,3.015658771861435,10.0,1.0,0.0,WT,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,1.4306792398176713,750000000.0,0.14061790245956948,3.015658771861435,10.0,1.0,0.0,GRPKO,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,1.4306792398176713,3.608335565692081,0.14061790245956948,3.015658771861435,10.0,0.1,0.0,I0KO,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,1.4306792398176713,750000000.0,0.14061790245956948,3.015658771861435,10.0,0.1,0.0,I0KO_GRPKO,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,750000000.0,3.608335565692081,0.14061790245956948,3.015658771861435,10.0,1.0,0.0,LactateKO,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,750000000.0,3.608335565692081,0.14061790245956948,3.015658771861435,10.0,0.1,0.0,I0KO_LactateKO,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,750000000.0,750000000.0,0.14061790245956948,3.015658771861435,10.0,0.1,0.0,TripleKO,118
0.08047878380029393,0.42941103847238177,0.6655280467862771,0.28478664354217637,2.4999999999999996,12.24287759924309,1.0,750000000.0,750000000.0,0.14061790245956948,3.015658771861435,10.0,1.0,0.0,GRPKO_LactateKO,118
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,1.5772251302431919,4.59315340454111,0.12046485320861665,2.5333000355563158,10.0,1.0,0.0,WT,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,1.5772251302431919,750000000.0,0.12046485320861665,2.5333000355563158,10.0,1.0,0.0,GRPKO,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,1.5772251302431919,4.59315340454111,0.12046485320861665,2.5333000355563158,10.0,0.1,0.0,I0KO,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,1.5772251302431919,750000000.0,0.12046485320861665,2.5333000355563158,10.0,0.1,0.0,I0KO_GRPKO,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,750000000.0,4.59315340454111,0.12046485320861665,2.5333000355563158,10.0,1.0,0.0,LactateKO,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,750000000.0,4.59315340454111,0.12046485320861665,2.5333000355563158,10.0,0.1,0.0,I0KO_LactateKO,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,750000000.0,750000000.0,0.12046485320861665,2.5333000355563158,10.0,0.1,0.0,TripleKO,119
0.07938007227809875,0.36244897316440217,0.7932998498155442,0.2719300378797053,2.4999999999999996,9.331653204896542,1.0,750000000.0,750000000.0,0.12046485320861665,2.5333000355563158,10.0,1.0,0.0,GRPKO_LactateKO,119
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,1.4084664929614519,3.6098115147009544,0.18270935284083586,3.0530127892626187,10.0,1.0,0.0,WT,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,1.4084664929614519,750000000.0,0.18270935284083586,3.0530127892626187,10.0,1.0,0.0,GRPKO,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,1.4084664929614519,3.6098115147009544,0.18270935284083586,3.0530127892626187,10.0,0.1,0.0,I0KO,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,1.4084664929614519,750000000.0,0.18270935284083586,3.0530127892626187,10.0,0.1,0.0,I0KO_GRPKO,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,750000000.0,3.6098115147009544,0.18270935284083586,3.0530127892626187,10.0,1.0,0.0,LactateKO,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,750000000.0,3.6098115147009544,0.18270935284083586,3.0530127892626187,10.0,0.1,0.0,I0KO_LactateKO,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,750000000.0,750000000.0,0.18270935284083586,3.0530127892626187,10.0,0.1,0.0,TripleKO,120
0.07503423610213113,0.3649077476646468,0.7867730824344094,0.28110964570526986,2.4999999999999996,9.282251288608427,1.0,750000000.0,750000000.0,0.18270935284083586,3.0530127892626187,10.0,1.0,0.0,GRPKO_LactateKO,120
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,1.2866916480158852,3.636884823408431,0.13492398086115678,2.9057368233699985,10.0,1.0,0.0,WT,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,1.2866916480158852,750000000.0,0.13492398086115678,2.9057368233699985,10.0,1.0,0.0,GRPKO,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,1.2866916480158852,3.636884823408431,0.13492398086115678,2.9057368233699985,10.0,0.1,0.0,I0KO,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,1.2866916480158852,750000000.0,0.13492398086115678,2.9057368233699985,10.0,0.1,0.0,I0KO_GRPKO,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,750000000.0,3.636884823408431,0.13492398086115678,2.9057368233699985,10.0,1.0,0.0,LactateKO,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,750000000.0,3.636884823408431,0.13492398086115678,2.9057368233699985,10.0,0.1,0.0,I0KO_LactateKO,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,750000000.0,750000000.0,0.13492398086115678,2.9057368233699985,10.0,0.1,0.0,TripleKO,121
0.08315737920914366,0.42136822226107956,0.6767900596988075,0.2691786621604952,2.4999999999999996,14.811461466079376,1.0,750000000.0,750000000.0,0.13492398086115678,2.9057368233699985,10.0,1.0,0.0,GRPKO_LactateKO,121
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,1.3752915771626297,3.867119259480644,0.11977735199832157,2.4356790570938127,10.0,1.0,0.0,WT,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,1.3752915771626297,750000000.0,0.11977735199832157,2.4356790570938127,10.0,1.0,0.0,GRPKO,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,1.3752915771626297,3.867119259480644,0.11977735199832157,2.4356790570938127,10.0,0.1,0.0,I0KO,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,1.3752915771626297,750000000.0,0.11977735199832157,2.4356790570938127,10.0,0.1,0.0,I0KO_GRPKO,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,750000000.0,3.867119259480644,0.11977735199832157,2.4356790570938127,10.0,1.0,0.0,LactateKO,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,750000000.0,3.867119259480644,0.11977735199832157,2.4356790570938127,10.0,0.1,0.0,I0KO_LactateKO,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,750000000.0,750000000.0,0.11977735199832157,2.4356790570938127,10.0,0.1,0.0,TripleKO,122
0.08735878846245201,0.3857755341232766,0.7383352980372716,0.27635365314972155,2.4999999999999996,11.635780968583147,1.0,750000000.0,750000000.0,0.11977735199832157,2.4356790570938127,10.0,1.0,0.0,GRPKO_LactateKO,122
0.09027926584234768,0.39481638993525553,0.7205716157276173,0.27649522984535957,2.4999999999999996,14.148654409813545,1.0,1.6795305513261691,4.041921162205938,0.09171793236509447,1.9907860621410722,10.0,1.0,0.0,WT,123
0.09027926584234768,0.39481638993525553,0.7205716157276173,0.27649522984535957,2.4999999999999996,14.148654409813545,1.0,1.6795305513261691,750000000.0,0.09171793236509447,1.9907860621410722,10.0,1.0,0.0,GRPKO,123
0.09027926584234768,0.39481638993525553,0.7205716157276173,0.27649522984535957,2.4999999999999996,14.148654409813545,1.0,1.6795305513261691,4.041921162205938,0.09171793236509447,1.9907860621410722,10.0,0.1,0.0,I0KO,123
0.09027926584234768,0.39481638993525553,0.7205716157276173,0.27649522984535957,2.4999999999999996,14.148654409813545,1.0,1.6795305513261691,750000000.0,0.09171793236509447,1.9907860621410722,10.0,0.1,0.0,I0KO_GRPKO,123
